Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
3YdzymYaw9HJ6GFnYTJvD9Xcdwfnm9gLfvo8m6JWiR9greo5U8f6EJzdHxLNyJwwymGs9mKL8odi7ekCAbn9aMwt,1777440765,2026-04-29T05:32:45,0.000010213,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,4998776,506938950,501940174,So11111111111111111111111111111111111111111,9,1.0
5WckKTWDXEJz548RDECjDEbQ7S9NZG6XXrnReFBrvmGSuqyDRHuanxU5P8s9sHRFYFQ2wZiCAepLsZso7zT6jRZ5,1777440391,2026-04-29T05:26:31,0.000008821,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2989655,509928605,506938950,So11111111111111111111111111111111111111111,9,1.0
TFP3kZnbhQqBbaB1Jj7TPDTmR94Lc4Lw1oNjR9nwgdFZ7JrhFyu7xr1HRXt4YvoE6bkaPzfkjCxuD5KuwtWfrcM,1777440259,2026-04-29T05:24:19,0.000010056,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919692,510848297,509928605,So11111111111111111111111111111111111111111,9,1.0
EZw2Pm4y8nHf9jiXT8hSdJeAJQoq7rXtPPvDWu1vAbAzFpdeAvYiUiJ3Kg12NuAHzwjik7fNe2q1fJEV9dimVmh,1777439967,2026-04-29T05:19:27,0.000010891,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,922477,511770774,510848297,So11111111111111111111111111111111111111111,9,1.0
58S2XTbEWgKdPHiQKHKWvLYXA4JTrfP1BNo6vWGRcoDNVoNRHXgE2VCfwxFSSNJhKXfJGWqqth4QnjEpAD5CrUSt,1777439933,2026-04-29T05:18:53,0.000010319,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,920570,512691344,511770774,So11111111111111111111111111111111111111111,9,1.0
2PQe3ZyWiqv6RVS5tmjFpAQyoH7AdveGdkSB6MTW2XKEofG1a2rLgkaP4VbDxo1HzVyK7XHWbZdiz472MD7qoZGo,1777439613,2026-04-29T05:13:33,0.000012587,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5006689,517698033,512691344,So11111111111111111111111111111111111111111,9,1.0
5TmuUSyLhK8QVNeqFMyz7rZ6XubEgZmKrubEukoPauwgemLwiXARUEfd195AEE321oQh9KqfXnSErbuNFn2Yaqi4,1777437140,2026-04-29T04:32:20,0.000014503,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,934515,518632548,517698033,So11111111111111111111111111111111111111111,9,1.0
2QZkERYYG91yxFumRtvzsCn1RuiSVkDTLhheKgmWqLQQhRMwfJdXmzTPA4Qi1etSRhkSZ46vFcgBo7Qj8fswJh5x,1777437108,2026-04-29T04:31:48,0.000024399,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,967503,519600051,518632548,So11111111111111111111111111111111111111111,9,1.0
5JKKPC7fM2SSRZXdDYaYFZSp3popihKsfgvCesMSnM4RnTALrzcVYtetybrwHzVT36t7uKysNKJidbvF2ZjPDZaJ,1777435688,2026-04-29T04:08:08,0.000013613,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,931548,520531599,519600051,So11111111111111111111111111111111111111111,9,1.0
4bepwqE4krWH5TFZFKmY3M9MP1gu4G89HAhQCx7pAeibEbhanuw9EmABD7FJwZQy97mHhB9JVPFfnYUKazBrrPvy,1777433105,2026-04-29T03:25:05,0.000013688,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,931797,521463396,520531599,So11111111111111111111111111111111111111111,9,1.0
5czpAtBKB4j5LJDWHbYNVFgeNw4VQnyFin9k9h2c8yaCehFc6snJEGxgjrHS1caNinc1iyFSWExDv99ADhGHBjmy,1777432825,2026-04-29T03:20:25,0.000015062,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3010460,524473856,521463396,So11111111111111111111111111111111111111111,9,1.0
3FT7PyrAajy9aYWgHYsiEqHhQy1n2rzPeJrYsYu7UgpLax4Yr5iZ8rVtCP3ELPQBrrww2sHgcyBShy5739FZZ7Bg,1777431367,2026-04-29T02:56:07,0.000017632,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,944945,525418801,524473856,So11111111111111111111111111111111111111111,9,1.0
4CDuAMzTL7eV2No5TY6YM7p2RE9tjwhs85XB4i3qW5vfcMYAC265LW7Qp8aPg9aa9pDiCm2P4vPUSdxecbSe5S9f,1777430773,2026-04-29T02:46:13,0.000011742,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,925313,526344114,525418801,So11111111111111111111111111111111111111111,9,1.0
5MqQHTBahr4K8QiaoJAn6oUmAEndmdtosh3QitFwEDGxE87VmuyEVVsgjXvRHjputKimBwSMJXY7H5PNmMmuSwDN,1777430707,2026-04-29T02:45:07,0.000011224,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,923585,527267699,526344114,So11111111111111111111111111111111111111111,9,1.0
62qZtzFtSxmpsUPKJrxQjipt6Tp54AuTUCT3367ory14oJ8uns3EMXDoeGPQZmhsgH8Pqy2MnrEAjzD9i8BKKTc8,1777429882,2026-04-29T02:31:22,0.000015227,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5015488,532283187,527267699,So11111111111111111111111111111111111111111,9,1.0
Cny6LAV5Wzet4RpgyKPNV16RzV8xAPo5YeYat75L15y3unWaXGwRLAAsNBvxXQVJLhZePfdg4qpiLjo7kNwHmzv,1777429488,2026-04-29T02:24:48,0.000011653,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2999096,535282283,532283187,So11111111111111111111111111111111111111111,9,1.0
3V34oNr5EZnqPrGEPw7tvBFqn5ZHEdMbRJtPgV6bSoCzo4CUybmyUH7DW3EBLv8Y7SriERvjU7EaVxyxrod9Spss,1777428837,2026-04-29T02:13:57,0.000009983,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919448,536201731,535282283,So11111111111111111111111111111111111111111,9,1.0
51oFCxr1J6b5Zn78kiSkCHsfCzY3vPeiCHzZrrFFqcrcW9FSknKnttkAdEFVmRZ4bt3SnS119WhTs2iEKvQB5EFe,1777428827,2026-04-29T02:13:47,0.000016694,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,941820,537143551,536201731,So11111111111111111111111111111111111111111,9,1.0
rzmfcFeho2WVzHfaLJDK5CqHVnTqdRJkhgjqLJfwZVQBRZcG6N8VqAtNmD6PjdvyvKPvzHs4J2QAuVZLUiRtySf,1777428404,2026-04-29T02:06:44,0.000011536,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,924626,538068177,537143551,So11111111111111111111111111111111111111111,9,1.0
3dReizEr9q5cYHcts5kWGFvJ8ajrivjBRJjXV6Xy2bVujMGRwPvPDFqSinJEqHtVoKQHA1DodRShoQnWS5YyUCgG,1777428236,2026-04-29T02:03:56,0.000013419,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3004983,541073160,538068177,So11111111111111111111111111111111111111111,9,1.0
8v4S412zb4FJiiwJ2dznjfikovMoK9Ap52NZB9tYbk3AkJzuWuyGhGNyyhkS6GiumeygSN6rYHzHy8dMwnG4jPV,1777428129,2026-04-29T02:02:09,0.000014801,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3009590,544082750,541073160,So11111111111111111111111111111111111111111,9,1.0
2CNUvXACe6wExtuFxcixBx5zFateJHHooeH725NyGFoAMV8LQSesjYvX7B8vmrqHSrx5pm1JmYMtVw4esgzLak2A,1777427604,2026-04-29T01:53:24,0.000012218,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926900,545009650,544082750,So11111111111111111111111111111111111111111,9,1.0
2tksoXpdqtFftMtQ3JVGXBEShqncgqmqspoVim1hhEM7x3aQoXp3TxVPsCxUaRbcYdEXxSpiXrefdTCGBUY6J8JX,1777427096,2026-04-29T01:44:56,0.000012609,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2967481,547977131,545009650,So11111111111111111111111111111111111111111,9,1.0
3wnWMqoMpntr12squXve12FqrMkcb1UMRfTFj6r99q7zpecdR6vuFHbBCMfV6DuSZ7FBZv28ZdZ69HD7g9Mbtox7,1777426317,2026-04-29T01:31:57,0.000019413,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2990163,550967294,547977131,So11111111111111111111111111111111111111111,9,1.0
31BZc3d12eMzTNgS19ZHQTSwPuWHT4mES5gLVux9HUrRHCn2JeykxMDjSrnFWZLxYy6CMdGZUN7RqrWV8vUKvEhQ,1777425427,2026-04-29T01:17:07,0.000014021,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,932908,551900202,550967294,So11111111111111111111111111111111111111111,9,1.0
9xGYJy1MgsdFQLPvMzkgWtYUgn4HpSr5w3K13sRpysDcAaCkwHJvViFiCpzkbRUchJYKTkRuWdUeaf5CxVE6jWs,1777425209,2026-04-29T01:13:29,0.000014086,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,933126,552833328,551900202,So11111111111111111111111111111111111111111,9,1.0
62dkZe5Gqg6raUpXaGV6Ry1ykXpW29krQo4ybwF4Lj8Bd23sHRp3NZ184uwXEKQkdzSGRfELUUhTzg1jCcuxv4Yd,1777425100,2026-04-29T01:11:40,0.000019008,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3023613,555856941,552833328,So11111111111111111111111111111111111111111,9,1.0
oA1jPXP2mDz6SRyBZk953F6zLZZvsFdhqi3SNs6EcFUfUDVjSWc8vDsJh7rpRNbKZHzBbNtz4pbojkT6VahQcq2,1777424173,2026-04-29T00:56:13,0.000018649,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,948337,556805278,555856941,So11111111111111111111111111111111111111111,9,1.0
aTBt2SkD4mEtvaL64zAekpGMx6tkqQZKsN6QYVKwF1Mm1pfxSy21cPxCqZhTVjT5rp1LYXYPeAhCX7YcNyQy8vQ,1777424030,2026-04-29T00:53:50,0.000028163,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,980050,557785328,556805278,So11111111111111111111111111111111111111111,9,1.0
3zruWdmxW6gwE6Hznb1ZMyhtXodiH2XmRyvzdhGzmFtquZi1dsqhrSgZWD4qkatQNN2xnbbg3JrdBSjZMqZ1LSCH,1777423842,2026-04-29T00:50:42,0.000018039,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,946303,558731631,557785328,So11111111111111111111111111111111111111111,9,1.0
5NQ3s7JTJzRKyDoPiJJaUmsrK9nVtzwrwB9jvWUuTVbNXx4W5dRKu6NUhcJy1RXZDxXeNgCeLBkaLdQ9dVC57iW,1777423716,2026-04-29T00:48:36,0.000011459,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2998450,561730081,558731631,So11111111111111111111111111111111111111111,9,1.0
5wvYmX835HJXfo19hMV2mxxtS7hE9Tc9gwbq4RHvJWke1ZErsQTYHdhbfug3qFf8FFj4p5EpgDcTTFcMKKMsd6ME,1777423571,2026-04-29T00:46:11,0.000009558,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,918033,562648114,561730081,So11111111111111111111111111111111111111111,9,1.0
JRQgr58eUDrFt2BFZEwVejbrGB8WgBj9qREtaESA5RDwHa6Y5SmQ8tKdnni11Heq1WWbYFrHQxN3E8sZtT3mHfn,1777423492,2026-04-29T00:44:52,0.000011293,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,923817,563571931,562648114,So11111111111111111111111111111111111111111,9,1.0
2ANazYsxd2JWhru3vMxL8mr2XVsv9Q6xDWmMm2WDzC44f5jAy3dSYCXgZdNzgvLrkmRKRyJSgAbAtDo3MkEDUcwG,1777422813,2026-04-29T00:33:33,0.00001235,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5075500,568647431,563571931,So11111111111111111111111111111111111111111,9,1.0
3Ftgz5mznSiTvpXqnzab3Hji1d9c1Z28PMr2tu5yFBznfS4PC9CDj4J89FNcPa5FLNEZy5hJTP1gdpD6TZRP2oXx,1777422501,2026-04-29T00:28:21,0.000018125,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,946590,569594021,568647431,So11111111111111111111111111111111111111111,9,1.0
2evpTn8ve9FKZB8ACXhvxJs7Bic3kPhsxUF4M3B1nSYxsfmJWcDFyNBmZBcTppX1hcBCGQHcdTh2SXX3DUxVUQay,1777420875,2026-04-29T00:01:15,0.000015177,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3010843,572604864,569594021,So11111111111111111111111111111111111111111,9,1.0
Cp88z6ycfHdUyCTbeyCcQzWvH3NzndQdyF3hpuh9TfKVgPwG6FpoczrCqdTu7mdbqPKta3SSJGjrNzz2P3J8nL4,1777420414,2026-04-28T23:53:34,0.000016483,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,941116,573545980,572604864,So11111111111111111111111111111111111111111,9,1.0
41voZgWCith6uFUHrTmkpfmXFs1mcUCBBbMB3rQzDTCsEbPLYCy2iuRbiJtPsq8RXqmJiRnuDbB7vh5ddWnQ1TaV,1777419992,2026-04-28T23:46:32,0.000014492,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3008560,576554540,573545980,So11111111111111111111111111111111111111111,9,1.0
5dScxWzT5o1TuJXShsbcSLZD6W9UXNFPKNyQE4UX2fTEP8PQbt1WqH6hjrMPG1xacedxzcXKjDwC7DCg5U2sypmt,1777419801,2026-04-28T23:43:21,0.000008691,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915142,577469682,576554540,So11111111111111111111111111111111111111111,9,1.0
3Q1HDnGQPCZrWviXx33ruiukjfuBevMrUpvYFWPFxdBBFmdfkY3YZj386uGj2MczjVTSzr6Jz31GmeHjYBuJiVhH,1777419557,2026-04-28T23:39:17,0.000012555,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928021,578397703,577469682,So11111111111111111111111111111111111111111,9,1.0
QyJ4QRE3WpF3ocJ3pQUbjw4LrsBcPmAQrnxW6b8xgDKDnnEU5HNMcH43nesJ9qD9L8YghCworAkGwuJsu2fW22a,1777414584,2026-04-28T22:16:24,0.000020203,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5101676,583499379,578397703,So11111111111111111111111111111111111111111,9,1.0
5iftXDqBHSLCpUvjCJ7XUPBzsm9cGucFgrGzaB9DtqnHQuctidAis3hk12mgLBFToaQdPdX4pa3TCaGhE7NeV5Cf,1777413844,2026-04-28T22:04:04,0.000017828,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5093759,588593138,583499379,So11111111111111111111111111111111111111111,9,1.0
2b26NVMpJfsmRmvcpugnu5DckoFra5BT1nXmMcBze5Y7eTntMoKzJUs7ZAcYVcaTCZBAX17odEB7Vgfjwcjatujh,1777412748,2026-04-28T21:45:48,0.000021094,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,956486,589549624,588593138,So11111111111111111111111111111111111111111,9,1.0
5dyZMfuybsPASc3Ctd1JQGqxWZG1gpuiNKS5x3HQSPaiaS6GarvoXhCQqaHxNgZ2aYRy23qLqUCgJHEQmUD1ngdS,1777412735,2026-04-28T21:45:35,0.000021482,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,957780,590507404,589549624,So11111111111111111111111111111111111111111,9,1.0
21vyoMpiDN4wA1kGeh58mhExK4FxnB1pAvMbLnL3EKFasPiA8HDfwxLyUxu2jB8r1So3BE2t7j1DnKLb1r7k6934,1777412709,2026-04-28T21:45:09,0.000021485,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,957788,591465192,590507404,So11111111111111111111111111111111111111111,9,1.0
5poczCe2QDmYE9cAwQzyqhic1SGr2Ygp921MPWb6wduYfSiBxXaSWCngymNEi1jLR3WuFYXvn1HNEumw5XWAxwaq,1777412179,2026-04-28T21:36:19,0.000031076,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,989760,592454952,591465192,So11111111111111111111111111111111111111111,9,1.0
KBFu61LSsxKfeHrerxup7Mp8fyf9hHqbRKjGPVrpWGe3srThmB4YnNMiE18mh4Nk27Kb4sfRCzK4ECyvAQyJE57,1777412094,2026-04-28T21:34:54,0.000067655,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1111687,593566639,592454952,So11111111111111111111111111111111111111111,9,1.0
3hwbavg9b1kz2KuQRmRpyrp994vmMBzxRN3s6F54bx5YJKDCxvpR5xqFNSLMfTBpKG34bW7eVrbFvaR8vmkmEyzJ,1777412065,2026-04-28T21:34:25,0.000063993,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,63993,593630632,593566639,So11111111111111111111111111111111111111111,9,1.0
3k6aZeYSYyAK7tpqudJadb4bVkRRFPYwYWQReEtDCH4K8BEVKEpneQYzW3rLQLSdisdZSv7qmHyoYK6itKEQWGyc,1777411611,2026-04-28T21:26:51,0.000024145,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3005935,596636567,593630632,So11111111111111111111111111111111111111111,9,1.0
3Jo2zTQsZGXdPnBAqYDgUkpeNBRiiPdZPwhH9E9PV9iUghhcJZNuGpXk4pvWFWP1MtHDA3XMGqWB87dhrdHtb3N5,1777411545,2026-04-28T21:25:45,0.000058108,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1079866,597716433,596636567,So11111111111111111111111111111111111111111,9,1.0
4AKq4G1xaPqT9zTQLGyhveD5WsX5BLA5FT2bZMu9M293RGXdCj3vagZ87XNSHnvJP3HJkM1GagR2111jjTcERb2J,1777409868,2026-04-28T20:57:48,0.000011839,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,925636,598642069,597716433,So11111111111111111111111111111111111111111,9,1.0
63rjNoAnP8nPBcnNjheDhrJzF51R5Ps6XioDPBaAr3vtQ2uRwrxDsM72yiGatjSfiDGqqAxioPdKgwfXxTQ9kfzm,1777409210,2026-04-28T20:46:50,0.00001262,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928240,599570309,598642069,So11111111111111111111111111111111111111111,9,1.0
5YSHXNmY4FAjD6jrnVNhzpJ9orjXHXZowUkHwEuNbY44Gn27YVgt9bCFaXhFjp5fRnwJsUxCmJt8ExPgmvPiKWem,1777409136,2026-04-28T20:45:36,0.000012035,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3000369,602570678,599570309,So11111111111111111111111111111111111111111,9,1.0
38crvJEy751craVuoAbmyn83xoZeu3pvwoQwEDsGygwmiCRuj5XTQP8R4XajK28dwXJCYDpbbdmLhjtHxjX4yYuo,1777407129,2026-04-28T20:12:09,0.000015435,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3011703,605582381,602570678,So11111111111111111111111111111111111111111,9,1.0
2tCnm9QfA8iaGSSdX5mJz7MVzUejevX8UKELSApQuC7VeaBfnEoUzKPxZ72YoFoyD78qVCqATUA69K7Jqf8jQaZA,1777406246,2026-04-28T19:57:26,0.000023936,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,965958,606548339,605582381,So11111111111111111111111111111111111111111,9,1.0
3W28DCWkcqFZuS6VY3ZyeANrHsvnKjJLpzcne7nziCXb8NX4U3qmnuppvfZ1kHQv79Bp8jQ5RSEsNaQCoxJBfeXM,1777404117,2026-04-28T19:21:57,0.000023709,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,965203,607513542,606548339,So11111111111111111111111111111111111111111,9,1.0
42kvNSmzYQb8bbtZFg5s1JHLtgDiTRhyLQ4fRAfxeXy4wX9rwTufXRCjM8WV9PJb1kycTuoTGfAdfTxWh1bGcTpF,1777403983,2026-04-28T19:19:43,0.000032374,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,994085,608507627,607513542,So11111111111111111111111111111111111111111,9,1.0
2eWfD3TsP8igtNWyY83bFBhWtPinwUVA3ymFs2HGaJmPoxEqy871WrWHtEicJj5i4v3DC9ZkmCqDcb3iwcHbE2Xi,1777403757,2026-04-28T19:15:57,0.000020555,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3028767,611536394,608507627,So11111111111111111111111111111111111111111,9,1.0
2GjP4RvdaHGCc5ddMcsADkRmPk5ZWCN5oV18ksQGfNfRWVYFBc4BrKoWiY4wEnR2SzSW6rFk7dPJuh6NgB1ncJs6,1777403264,2026-04-28T19:07:44,0.000031734,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3066033,614602427,611536394,So11111111111111111111111111111111111111111,9,1.0
61RUhcx6N5BmHRmZbG9ssVbbbME7jeBBBFEWzhxVzKX4UTAYEeNTRVa4N98PLUkbb48CkAUm5STeiErV1pGYPCcJ,1777402186,2026-04-28T18:49:46,0.000014111,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,933208,615535635,614602427,So11111111111111111111111111111111111111111,9,1.0
4xtxPw5oKdu2dKp8otNyRvnNzm2HVjJg8pX42BUCxDB6FayLYeHCMCAF5v7WEPwGTuxTowem6sseTo9czfHc76dB,1777401718,2026-04-28T18:41:58,0.000012584,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3002200,618537835,615535635,So11111111111111111111111111111111111111111,9,1.0
47ZHFosWcfLrPhyfpvWbVR2X2RrTdLkUfRjyVJuUbAqFwNFUcHnb6qFtJcphtSuXJK4667i1S67SNDiYY8UMThE9,1777401183,2026-04-28T18:33:03,0.00002483,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3043018,621580853,618537835,So11111111111111111111111111111111111111111,9,1.0
2HW9Cb7zuGBiaZz9gdB5tJuphvaCrjgKq8AmP3w3UJ2Q2adTLbc3ZSnGTgvGzSrCKyHGPNDV4ckkPH536BMq9oN9,1777399701,2026-04-28T18:08:21,0.000061462,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1091046,622671899,621580853,So11111111111111111111111111111111111111111,9,1.0
633oXqiooSTCXqPMRYMSqe1XPGEjLC9S95jwhrhGSZjV6odsExfrReUqwgYFLrjqoTUZnce2o2RUHbbqNzKbtbPi,1777399523,2026-04-28T18:05:23,0.000025143,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3044062,625715961,622671899,So11111111111111111111111111111111111111111,9,1.0
4JMEagqDoTpvwUucVFaJ6r8rnAaVbd78fAjqGkTdZw7z8fc3cGsFVuZR3Fr3ZBqwbbF9i98eGgTGU21S4VuZyATS,1777399397,2026-04-28T18:03:17,0.000029345,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3023267,628739228,625715961,So11111111111111111111111111111111111111111,9,1.0
5VnLmJJDWoiHMyc83eBENLA3kJbWUHAqPzewFwVJ6J5KRJsBVUxYBJdcCyPVtJvTMjKHqoquqmVTdzGAxroWVBE2,1777399073,2026-04-28T17:57:53,0.000019477,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5099255,633838483,628739228,So11111111111111111111111111111111111111111,9,1.0
2aJ5Jm6ohketN2wp9dduTFSxtAfoTMjizs7TXBHgEB4xc8bwhTyvd2R9vohQZ8GmqCFBBVBxhNbR6UjynU5DgJTd,1777398951,2026-04-28T17:55:51,0.000031268,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,990400,634828883,633838483,So11111111111111111111111111111111111111111,9,1.0
5zfpLXtCMBjpsUTuKwQgggjQf4NUgXdRJzu4RgHbW5mrSaWJChUvJaia6677aNBsLht2DGKVR2LnNXYnRbrp2H3N,1777398936,2026-04-28T17:55:36,0.000022733,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,961950,635790833,634828883,So11111111111111111111111111111111111111111,9,1.0
jUB1SQKtKy7tUhkDfTDGE8x8z9n8zvAgZNeFVjgqbF3pBikAcVpGgBBKJnQ2dTgNDMN9dJ1ZfCvBdKQidMnCXde,1777398556,2026-04-28T17:49:16,0.00005248,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,1061106,636851939,635790833,So11111111111111111111111111111111111111111,9,1.0
5ZFVxoqWqfcnJgGc2tR6QsJym9wzhkq758YGHY6toR2i21v9sdyzrxnJHcZBkdZq58HixfHrtrFXSLVpjpDaKcXm,1777398377,2026-04-28T17:46:17,0.000032583,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,994783,637846722,636851939,So11111111111111111111111111111111111111111,9,1.0
bnXtCfzBEVXgMBCXPc1TyGahpJ4JYfFGkYwabNnCWdiL4XBC4mVrWYgnaBzuqqaYdwPNhwowDBToAaytgSGbBoF,1777398303,2026-04-28T17:45:03,0.000027035,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3050370,640897092,637846722,So11111111111111111111111111111111111111111,9,1.0
2WaiWUBdX2iRcZECFLpgyLcS2dTzRKfJn4D8qSMECMVNQaKv7bq4PCpxr4dXFdbY6xtr8xDd5Vaw2TKNRD3dwE2G,1777397164,2026-04-28T17:26:04,0.000197327,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3583210,644480302,640897092,So11111111111111111111111111111111111111111,9,1.0
4TVhzNTrQqEFCwh1e6yr7iRXaaPbFTnnHapk5vAD2TGNChkVDMVE4RbiSpzD2FmjU6JjRyg6PTNbKMm32Fnjs36B,1777397060,2026-04-28T17:24:20,0.000041939,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3100050,647580352,644480302,So11111111111111111111111111111111111111111,9,1.0
